Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_By,Canceled_Reason,Incomplete_Ride,Incomplete_Ride_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
2026-02-05,18:26:20,OLA671836,Success,Cust_3732,Prime Sedan,Electronic City,Airport,9,31,NA,NA,No,NA,969.49,UPI,64.63,4,4
2026-02-27,16:23:41,OLA556682,Success,Cust_904,Mini,Indiranagar,Whitefield,3,7,NA,NA,No,NA,202.15,Credit Card,13.48,4,5
2026-02-28,02:34:24,OLA455516,Success,Cust_1004,Bike,Electronic City,Whitefield,6,42,NA,NA,No,NA,190.94,Credit Card,12.73,5,4
2026-02-20,08:36:38,OLA349982,Success,Cust_4784,Auto,HSR Layout,Electronic City,5,45,NA,NA,No,NA,252.93,UPI,16.86,5,3
2026-02-09,13:21:36,OLA559375,Success,Cust_1913,Lux,Airport,Whitefield,6,20,NA,NA,No,NA,880.64,Credit Card,58.71,5,5
2026-02-06,02:55:17,OLA967091,Cancelled,Cust_940,Auto,Airport,HSR Layout,1,0,Driver,Changed mind,No,NA,0.0,UPI,0.0,0,0
2026-02-05,18:13:34,OLA146957,Success,Cust_530,Mini,MG Road,Airport,11,42,NA,NA,No,NA,1073.58,Cash,71.57,5,4
2026-01-26,18:41:58,OLA254846,Success,Cust_3424,Mini,Indiranagar,MG Road,10,17,NA,NA,No,NA,290.9,Wallet,19.39,5,3
2026-01-15,21:06:15,OLA242718,Success,Cust_3279,Lux,Whitefield,Indiranagar,3,27,NA,NA,No,NA,289.28,Cash,19.29,5,3
2026-01-24,09:32:22,OLA100440,Success,Cust_2835,Prime Sedan,Whitefield,Electronic City,8,37,NA,NA,No,NA,196.88,Wallet,13.13,3,5
2026-01-25,00:25:50,OLA343712,Success,Cust_576,Mini,Airport,MG Road,12,23,NA,NA,No,NA,218.25,Wallet,14.55,4,4
2026-02-13,01:04:50,OLA791821,Success,Cust_4450,Bike,MG Road,HSR Layout,6,7,NA,NA,No,NA,576.48,Cash,38.43,3,5
2026-01-07,15:05:10,OLA688821,Success,Cust_854,Bike,Whitefield,HSR Layout,3,41,NA,NA,No,NA,1102.91,Credit Card,73.53,3,3
2026-02-15,07:11:31,OLA974401,Success,Cust_430,Bike,HSR Layout,Koramangala,5,23,NA,NA,No,NA,209.37,Cash,13.96,4,4
2026-02-28,16:30:48,OLA857437,Success,Cust_706,Prime Sedan,Airport,MG Road,10,13,NA,NA,No,NA,966.95,Cash,64.46,5,3
2026-01-29,07:22:45,OLA706869,Success,Cust_4695,Bike,Airport,Indiranagar,5,12,NA,NA,No,NA,287.28,Credit Card,19.15,4,5
2026-01-01,12:43:58,OLA969637,Success,Cust_3292,Prime Sedan,MG Road,Electronic City,4,6,NA,NA,No,NA,1173.21,Credit Card,78.21,3,3
2026-01-09,02:38:49,OLA733814,Success,Cust_2413,Auto,HSR Layout,Whitefield,5,13,NA,NA,No,NA,144.83,Credit Card,9.66,5,5
2026-01-05,16:52:54,OLA286478,Success,Cust_3712,Prime Play,Koramangala,MG Road,12,6,NA,NA,No,NA,885.11,UPI,59.01,4,5
2026-02-18,06:58:33,OLA982570,Success,Cust_3968,Auto,Electronic City,HSR Layout,6,39,NA,NA,No,NA,337.16,Credit Card,22.48,5,3
2026-02-08,04:58:11,OLA886392,Success,Cust_2685,Prime Sedan,Koramangala,Indiranagar,7,35,NA,NA,No,NA,126.49,Credit Card,8.43,3,4
2026-01-26,18:03:30,OLA863731,Success,Cust_4032,Prime Sedan,Koramangala,Whitefield,2,43,NA,NA,No,NA,707.36,Wallet,47.16,4,5
2026-01-22,09:04:02,OLA167940,Success,Cust_4424,Lux,Whitefield,HSR Layout,6,41,NA,NA,No,NA,150.56,UPI,10.04,5,3
2026-01-12,07:34:11,OLA776905,Success,Cust_2947,Prime Play,Koramangala,Indiranagar,4,8,NA,NA,No,NA,454.48,UPI,30.3,4,3
2026-02-24,11:34:09,OLA344042,Success,Cust_2997,Prime Play,Whitefield,Koramangala,3,14,NA,NA,No,NA,1126.37,Cash,75.09,4,5
2026-02-02,05:29:49,OLA559975,Success,Cust_2357,Lux,Whitefield,Electronic City,2,34,NA,NA,No,NA,682.95,Credit Card,45.53,3,5
2026-01-24,04:04:23,OLA688937,Cancelled,Cust_4715,Mini,Airport,Indiranagar,2,0,Driver,Changed mind,No,NA,0.0,Cash,0.0,0,0
2026-01-01,19:06:49,OLA231601,Success,Cust_2210,Prime Sedan,Whitefield,Indiranagar,12,11,NA,NA,No,NA,686.24,UPI,45.75,4,3
2026-02-13,12:45:47,OLA796805,Success,Cust_1165,Lux,Koramangala,Indiranagar,9,29,NA,NA,No,NA,824.33,Cash,54.96,3,3
2026-01-02,05:52:50,OLA852334,Cancelled,Cust_450,Auto,MG Road,HSR Layout,4,0,Customer,Late arrival,No,NA,0.0,Wallet,0.0,0,0
2026-02-25,09:51:40,OLA894275,Success,Cust_13,Mini,MG Road,Koramangala,5,26,NA,NA,No,NA,580.95,Credit Card,38.73,3,3
2026-02-10,11:11:01,OLA173383,Success,Cust_286,Lux,Whitefield,Indiranagar,6,20,NA,NA,No,NA,1192.7,UPI,79.51,3,3
2026-02-06,23:36:27,OLA305835,Success,Cust_1659,Prime Play,Whitefield,Airport,7,30,NA,NA,No,NA,645.62,Wallet,43.04,5,5
2026-01-16,17:36:17,OLA362733,Success,Cust_531,Mini,Whitefield,Airport,5,40,NA,NA,No,NA,349.3,Wallet,23.29,3,3
2026-03-02,09:38:23,OLA183235,Success,Cust_819,Lux,Koramangala,Whitefield,9,37,NA,NA,No,NA,438.03,Wallet,29.2,5,5
2026-02-06,03:06:30,OLA996049,Cancelled,Cust_3020,Auto,Electronic City,HSR Layout,4,0,Driver,Late arrival,No,NA,0.0,Wallet,0.0,0,0
2026-01-31,01:44:31,OLA759625,Cancelled,Cust_4656,Bike,HSR Layout,Airport,3,0,Customer,Late arrival,No,NA,0.0,Credit Card,0.0,0,0
2026-01-03,08:39:28,OLA133731,Success,Cust_4520,Prime Play,Koramangala,Indiranagar,4,33,NA,NA,No,NA,219.14,Credit Card,14.61,4,4
2026-02-25,11:24:51,OLA908491,Cancelled,Cust_1704,Auto,Whitefield,Airport,1,0,Driver,Late arrival,No,NA,0.0,UPI,0.0,0,0
2026-02-21,05:38:32,OLA886491,Success,Cust_936,Auto,HSR Layout,Electronic City,9,7,NA,NA,No,NA,130.2,Credit Card,8.68,3,5
2026-02-23,07:34:15,OLA202941,Cancelled,Cust_516,Prime Play,MG Road,HSR Layout,1,0,Driver,Changed mind,No,NA,0.0,UPI,0.0,0,0
2026-01-20,18:46:22,OLA478631,Success,Cust_1963,Bike,MG Road,Indiranagar,6,17,NA,NA,No,NA,869.25,Cash,57.95,3,4
2026-01-22,02:59:34,OLA609974,Success,Cust_3161,Bike,Electronic City,Indiranagar,4,18,NA,NA,No,NA,592.55,Wallet,39.5,5,5
2026-01-21,15:28:29,OLA697293,Success,Cust_3828,Prime Play,Airport,MG Road,2,8,NA,NA,No,NA,195.58,UPI,13.04,4,3
2026-01-24,06:47:15,OLA570009,Success,Cust_1628,Prime Play,Koramangala,Electronic City,12,45,NA,NA,No,NA,1117.26,Cash,74.48,5,5
2026-02-17,17:14:47,OLA567428,Success,Cust_2850,Mini,Electronic City,Indiranagar,5,5,NA,NA,No,NA,799.03,Cash,53.27,4,3
2026-02-19,12:01:26,OLA945375,Success,Cust_117,Prime Play,MG Road,Airport,3,31,NA,NA,No,NA,353.3,Credit Card,23.55,4,5
2026-01-08,04:14:25,OLA700219,Success,Cust_4170,Auto,Indiranagar,Whitefield,5,34,NA,NA,No,NA,925.75,Wallet,61.72,4,4
2026-02-15,23:57:50,OLA570345,Success,Cust_3990,Prime Play,MG Road,HSR Layout,4,24,NA,NA,No,NA,1079.75,Credit Card,71.98,5,5
2026-01-20,15:35:20,OLA978243,Success,Cust_3024,Lux,MG Road,Electronic City,7,31,NA,NA,No,NA,1103.66,Credit Card,73.58,3,5
2026-02-09,06:25:11,OLA850495,Success,Cust_4415,Auto,Electronic City,Whitefield,8,37,NA,NA,No,NA,733.25,Wallet,48.88,5,4
2026-01-07,11:20:45,OLA810758,Incomplete,Cust_1401,Prime Sedan,Airport,MG Road,3,2,NA,NA,Yes,Accident,58.86,Credit Card,3.92,0,0
2026-01-22,15:09:49,OLA447673,Success,Cust_2605,Mini,MG Road,Electronic City,9,5,NA,NA,No,NA,1082.12,Wallet,72.14,3,3
2026-01-22,15:52:26,OLA875099,Success,Cust_4189,Mini,Electronic City,Indiranagar,4,28,NA,NA,No,NA,984.04,Credit Card,65.6,4,5
2026-02-05,02:44:18,OLA131879,Incomplete,Cust_4076,Bike,Whitefield,Indiranagar,4,5,NA,NA,Yes,Medical Emergency,104.71,Cash,6.98,0,0
2026-02-26,04:13:12,OLA718240,Success,Cust_794,Prime Play,HSR Layout,Electronic City,5,21,NA,NA,No,NA,1141.69,Wallet,76.11,5,4
2026-01-27,11:03:57,OLA825986,Success,Cust_968,Prime Play,Koramangala,MG Road,8,38,NA,NA,No,NA,301.84,Wallet,20.12,4,3
2026-01-17,08:50:31,OLA355736,Cancelled,Cust_2929,Lux,Whitefield,Indiranagar,5,0,Customer,Driver refused,No,NA,0.0,UPI,0.0,0,0
2026-02-09,03:17:52,OLA553899,Cancelled,Cust_263,Bike,Electronic City,Koramangala,3,0,Customer,Changed mind,No,NA,0.0,Wallet,0.0,0,0
2026-01-12,12:22:48,OLA635141,Cancelled,Cust_1184,Prime Play,HSR Layout,MG Road,5,0,Customer,Wrong location,No,NA,0.0,Wallet,0.0,0,0
2026-01-31,16:27:50,OLA503065,Cancelled,Cust_2010,Prime Play,Electronic City,Koramangala,5,0,Driver,Driver refused,No,NA,0.0,UPI,0.0,0,0
2026-02-04,15:39:46,OLA975703,Success,Cust_1771,Lux,Koramangala,Indiranagar,6,33,NA,NA,No,NA,1171.32,UPI,78.09,4,4
2026-02-20,22:21:05,OLA244819,Success,Cust_616,Auto,Electronic City,Whitefield,12,10,NA,NA,No,NA,1057.49,Credit Card,70.5,3,5
2026-01-05,12:19:39,OLA808944,Cancelled,Cust_3235,Prime Sedan,HSR Layout,Airport,4,0,Driver,Driver refused,No,NA,0.0,Wallet,0.0,0,0
2026-01-18,05:44:36,OLA207679,Success,Cust_236,Lux,Koramangala,Electronic City,12,9,NA,NA,No,NA,679.37,Credit Card,45.29,4,3
2026-02-01,15:34:03,OLA895458,Success,Cust_3030,Auto,Koramangala,Indiranagar,9,19,NA,NA,No,NA,562.59,Credit Card,37.51,3,4
2026-01-27,01:15:37,OLA622619,Success,Cust_4763,Lux,Electronic City,HSR Layout,3,11,NA,NA,No,NA,1050.06,Credit Card,70.0,5,3
2026-02-18,10:49:05,OLA739257,Cancelled,Cust_207,Auto,Whitefield,Electronic City,3,0,Driver,Late arrival,No,NA,0.0,UPI,0.0,0,0
2026-02-22,01:55:54,OLA216949,Success,Cust_1046,Lux,Whitefield,Koramangala,2,8,NA,NA,No,NA,421.36,Wallet,28.09,5,4
2026-01-08,18:57:30,OLA190604,Success,Cust_2133,Auto,Koramangala,Airport,7,15,NA,NA,No,NA,178.4,Wallet,11.89,5,4
2026-01-24,08:43:28,OLA869907,Cancelled,Cust_2347,Prime Sedan,Indiranagar,Electronic City,1,0,Driver,Wrong location,No,NA,0.0,Cash,0.0,0,0
2026-01-22,19:38:38,OLA524249,Success,Cust_126,Bike,HSR Layout,Whitefield,9,42,NA,NA,No,NA,1009.98,Wallet,67.33,3,4
2026-02-10,12:06:50,OLA492116,Success,Cust_250,Prime Play,Electronic City,Koramangala,5,33,NA,NA,No,NA,1031.3,Cash,68.75,4,5
2026-02-04,04:28:18,OLA955286,Success,Cust_4491,Mini,Electronic City,MG Road,4,30,NA,NA,No,NA,916.06,Wallet,61.07,5,3
2026-02-04,05:17:56,OLA793795,Success,Cust_1490,Mini,Airport,HSR Layout,3,40,NA,NA,No,NA,419.48,Credit Card,27.97,5,4
2026-01-03,13:23:44,OLA349525,Success,Cust_636,Lux,Airport,Whitefield,10,28,NA,NA,No,NA,301.96,Credit Card,20.13,4,3
2026-01-23,13:20:26,OLA645223,Success,Cust_2418,Lux,Koramangala,HSR Layout,7,41,NA,NA,No,NA,923.35,Cash,61.56,4,5
2026-02-09,22:35:49,OLA624072,Cancelled,Cust_2259,Bike,Airport,Koramangala,1,0,Customer,Changed mind,No,NA,0.0,Credit Card,0.0,0,0
2026-01-01,09:06:49,OLA960881,Success,Cust_4022,Bike,Koramangala,Indiranagar,3,27,NA,NA,No,NA,805.06,Credit Card,53.67,5,5
2026-02-01,06:10:01,OLA310610,Success,Cust_4464,Auto,HSR Layout,Electronic City,5,19,NA,NA,No,NA,845.61,Wallet,56.37,4,5
2026-02-06,13:03:19,OLA824101,Success,Cust_4263,Lux,MG Road,Koramangala,7,8,NA,NA,No,NA,520.54,Credit Card,34.7,5,5
2026-02-22,10:44:45,OLA713451,Cancelled,Cust_595,Auto,HSR Layout,Airport,2,0,Driver,Late arrival,No,NA,0.0,UPI,0.0,0,0
2026-01-08,19:43:29,OLA228471,Success,Cust_3142,Lux,Airport,Electronic City,3,13,NA,NA,No,NA,553.56,Cash,36.9,4,5
2026-01-14,23:02:06,OLA541656,Success,Cust_1340,Prime Play,Indiranagar,Koramangala,6,37,NA,NA,No,NA,615.72,UPI,41.05,3,5
2026-01-30,05:33:28,OLA898777,Success,Cust_1093,Mini,Whitefield,Indiranagar,5,32,NA,NA,No,NA,487.68,Cash,32.51,3,4
2026-01-16,13:27:47,OLA634528,Success,Cust_459,Mini,Airport,Indiranagar,3,37,NA,NA,No,NA,352.29,Credit Card,23.49,5,5
2026-01-25,03:18:29,OLA663526,Success,Cust_1220,Prime Sedan,Airport,Whitefield,12,8,NA,NA,No,NA,801.39,Cash,53.43,4,4
2026-01-13,03:24:49,OLA727802,Cancelled,Cust_2729,Bike,HSR Layout,Whitefield,1,0,Driver,Late arrival,No,NA,0.0,Wallet,0.0,0,0
2026-02-22,03:21:31,OLA496825,Success,Cust_2954,Auto,HSR Layout,Indiranagar,6,41,NA,NA,No,NA,963.06,Cash,64.2,5,3
2026-01-11,23:37:10,OLA135342,Incomplete,Cust_1446,Bike,Whitefield,Indiranagar,8,4,NA,NA,Yes,Vehicle Breakdown,126.89,Cash,8.46,0,0
2026-01-01,21:47:59,OLA381008,Success,Cust_2284,Mini,Electronic City,Indiranagar,2,28,NA,NA,No,NA,1022.4,Cash,68.16,3,3
2026-02-27,20:41:23,OLA102223,Cancelled,Cust_2755,Prime Play,MG Road,Airport,1,0,Driver,Changed mind,No,NA,0.0,Cash,0.0,0,0
2026-02-06,12:21:30,OLA402399,Success,Cust_3198,Mini,Koramangala,HSR Layout,12,20,NA,NA,No,NA,914.51,UPI,60.97,3,4
2026-01-15,05:25:51,OLA705145,Cancelled,Cust_4648,Mini,HSR Layout,MG Road,3,0,Driver,Changed mind,No,NA,0.0,Wallet,0.0,0,0
2026-01-12,06:54:01,OLA405287,Success,Cust_1797,Mini,Indiranagar,MG Road,2,29,NA,NA,No,NA,617.99,UPI,41.2,3,3
2026-01-01,08:07:32,OLA712527,Success,Cust_4239,Auto,HSR Layout,Koramangala,12,44,NA,NA,No,NA,734.73,Credit Card,48.98,3,5
2026-02-07,18:01:25,OLA718921,Success,Cust_4347,Lux,Koramangala,HSR Layout,5,39,NA,NA,No,NA,925.06,Cash,61.67,5,5
2026-01-20,14:56:47,OLA809209,Success,Cust_2713,Prime Play,MG Road,Indiranagar,4,41,NA,NA,No,NA,742.46,Cash,49.5,5,4
2026-02-16,17:36:37,OLA886337,Success,Cust_2949,Lux,Airport,Indiranagar,3,10,NA,NA,No,NA,244.16,Credit Card,16.28,5,4
2026-02-07,02:17:52,OLA737660,Cancelled,Cust_263,Bike,HSR Layout,Electronic City,1,0,Customer,Wrong location,No,NA,0.0,Wallet,0.0,0,0
2026-01-01,01:43:05,OLA834588,Success,Cust_678,Bike,Koramangala,Indiranagar,2,10,NA,NA,No,NA,163.61,UPI,10.91,4,5
2026-02-07,16:46:28,OLA937044,Cancelled,Cust_840,Lux,Koramangala,Airport,1,0,Customer,Wrong location,No,NA,0.0,Credit Card,0.0,0,0
2026-02-28,01:33:47,OLA716648,Success,Cust_4752,Mini,Airport,HSR Layout,5,22,NA,NA,No,NA,682.94,Credit Card,45.53,4,4
2026-02-12,11:17:20,OLA817546,Success,Cust_1715,Bike,Koramangala,Electronic City,6,15,NA,NA,No,NA,406.68,UPI,27.11,5,3
2026-01-06,18:45:59,OLA290495,Success,Cust_4980,Auto,Electronic City,Airport,6,26,NA,NA,No,NA,1152.98,UPI,76.87,5,4
2026-01-29,05:37:51,OLA932694,Success,Cust_1460,Lux,Electronic City,Whitefield,5,26,NA,NA,No,NA,240.96,UPI,16.06,5,3
2026-02-20,11:44:38,OLA433798,Cancelled,Cust_3467,Prime Sedan,Koramangala,Indiranagar,1,0,Driver,Wrong location,No,NA,0.0,UPI,0.0,0,0
2026-01-10,16:53:18,OLA461016,Success,Cust_4463,Prime Play,MG Road,Electronic City,11,14,NA,NA,No,NA,404.33,Wallet,26.96,4,3
2026-02-02,06:39:42,OLA613310,Success,Cust_3567,Bike,Whitefield,Indiranagar,6,35,NA,NA,No,NA,559.3,Credit Card,37.29,3,3
2026-01-17,13:53:47,OLA788471,Success,Cust_2061,Prime Play,Airport,Koramangala,11,18,NA,NA,No,NA,978.94,Wallet,65.26,5,4
2026-02-08,05:23:18,OLA803179,Success,Cust_162,Mini,Airport,MG Road,2,27,NA,NA,No,NA,541.55,Wallet,36.1,4,3
2026-02-13,00:52:53,OLA985165,Cancelled,Cust_4835,Bike,Airport,HSR Layout,1,0,Driver,Late arrival,No,NA,0.0,UPI,0.0,0,0
2026-02-04,08:38:18,OLA158398,Success,Cust_197,Auto,Electronic City,Indiranagar,4,9,NA,NA,No,NA,980.55,UPI,65.37,4,5
2026-01-06,19:48:08,OLA419076,Success,Cust_4213,Prime Play,Indiranagar,HSR Layout,8,7,NA,NA,No,NA,227.39,Wallet,15.16,5,5
2026-01-16,11:59:58,OLA273456,Success,Cust_1253,Mini,HSR Layout,Electronic City,5,38,NA,NA,No,NA,567.92,UPI,37.86,5,5
2026-01-25,21:06:33,OLA842117,Cancelled,Cust_1447,Prime Sedan,Koramangala,Whitefield,1,0,Customer,Changed mind,No,NA,0.0,UPI,0.0,0,0
2026-01-01,19:55:10,OLA571006,Success,Cust_1586,Prime Play,Indiranagar,Electronic City,9,19,NA,NA,No,NA,613.39,UPI,40.89,5,5
2026-02-02,23:25:15,OLA343573,Success,Cust_3612,Mini,Indiranagar,Koramangala,8,44,NA,NA,No,NA,651.73,Credit Card,43.45,4,5
2026-02-01,22:32:40,OLA711013,Success,Cust_3368,Prime Play,Electronic City,Whitefield,11,15,NA,NA,No,NA,238.75,Cash,15.92,3,5
2026-02-03,07:57:00,OLA673725,Success,Cust_2909,Lux,Electronic City,Airport,9,13,NA,NA,No,NA,334.57,Cash,22.3,3,4
2026-01-20,20:59:44,OLA371969,Success,Cust_4803,Lux,Whitefield,Koramangala,7,37,NA,NA,No,NA,660.43,Credit Card,44.03,4,5
2026-02-26,04:23:30,OLA763645,Success,Cust_3651,Mini,Airport,Whitefield,3,38,NA,NA,No,NA,1109.08,Credit Card,73.94,3,3
2026-03-02,08:36:43,OLA169580,Success,Cust_2729,Lux,Whitefield,HSR Layout,7,17,NA,NA,No,NA,800.97,Credit Card,53.4,5,4
2026-02-08,03:47:34,OLA406207,Success,Cust_2625,Prime Sedan,Koramangala,Airport,12,33,NA,NA,No,NA,692.97,Wallet,46.2,4,5
2026-01-29,09:08:40,OLA931971,Success,Cust_449,Prime Play,Koramangala,Whitefield,11,27,NA,NA,No,NA,1094.96,Cash,73.0,5,3
2026-02-06,02:23:37,OLA459674,Success,Cust_2893,Lux,MG Road,HSR Layout,3,13,NA,NA,No,NA,503.45,UPI,33.56,5,3
2026-02-16,11:24:48,OLA602373,Success,Cust_2230,Auto,Indiranagar,Electronic City,10,11,NA,NA,No,NA,444.62,Cash,29.64,5,4
2026-01-24,17:36:34,OLA961354,Cancelled,Cust_769,Lux,Indiranagar,Koramangala,3,0,Customer,Driver refused,No,NA,0.0,Credit Card,0.0,0,0
2026-02-09,04:10:08,OLA592658,Success,Cust_3586,Lux,Indiranagar,Electronic City,12,40,NA,NA,No,NA,626.28,Cash,41.75,5,5
2026-02-21,11:38:37,OLA364769,Success,Cust_2315,Lux,Airport,Indiranagar,7,32,NA,NA,No,NA,1009.02,UPI,67.27,4,5
2026-01-12,03:29:09,OLA644876,Cancelled,Cust_196,Prime Sedan,Electronic City,Koramangala,3,0,Customer,Driver refused,No,NA,0.0,Wallet,0.0,0,0
2026-02-13,05:03:54,OLA756019,Cancelled,Cust_3743,Prime Play,Koramangala,Airport,4,0,Driver,Changed mind,No,NA,0.0,Wallet,0.0,0,0
2026-02-06,18:12:06,OLA197140,Success,Cust_1586,Bike,Electronic City,Airport,8,34,NA,NA,No,NA,381.23,Cash,25.42,4,4
2026-01-01,11:32:07,OLA129591,Cancelled,Cust_1257,Lux,Whitefield,Indiranagar,4,0,Customer,Late arrival,No,NA,0.0,Credit Card,0.0,0,0
2026-02-03,05:05:50,OLA517604,Success,Cust_2197,Prime Play,Indiranagar,HSR Layout,4,34,NA,NA,No,NA,711.43,Credit Card,47.43,4,4
2026-01-01,20:24:49,OLA331929,Cancelled,Cust_616,Mini,Whitefield,HSR Layout,5,0,Driver,Changed mind,No,NA,0.0,UPI,0.0,0,0
2026-02-24,03:57:37,OLA458768,Success,Cust_930,Mini,Airport,Whitefield,2,23,NA,NA,No,NA,453.25,Credit Card,30.22,5,5
2026-01-14,15:22:10,OLA301351,Success,Cust_1767,Mini,Electronic City,MG Road,12,11,NA,NA,No,NA,552.97,UPI,36.86,3,3
2026-01-28,19:18:00,OLA922050,Cancelled,Cust_4766,Mini,Indiranagar,Electronic City,3,0,Driver,Wrong location,No,NA,0.0,Credit Card,0.0,0,0
2026-02-04,08:12:03,OLA518647,Success,Cust_4108,Prime Sedan,HSR Layout,Airport,6,19,NA,NA,No,NA,510.37,UPI,34.02,5,4
2026-01-31,10:07:28,OLA628463,Success,Cust_4363,Auto,Indiranagar,Koramangala,4,13,NA,NA,No,NA,516.28,Wallet,34.42,5,4
2026-02-03,13:26:12,OLA192126,Success,Cust_2865,Prime Play,HSR Layout,Koramangala,4,29,NA,NA,No,NA,367.21,UPI,24.48,3,5
2026-02-01,10:28:10,OLA759139,Success,Cust_1906,Prime Sedan,HSR Layout,Whitefield,9,32,NA,NA,No,NA,210.21,UPI,14.01,5,3
2026-01-21,18:58:28,OLA892883,Cancelled,Cust_1472,Auto,Electronic City,Airport,3,0,Driver,Changed mind,No,NA,0.0,Wallet,0.0,0,0
2026-02-03,05:38:26,OLA167908,Success,Cust_4111,Bike,Whitefield,Koramangala,10,22,NA,NA,No,NA,108.84,UPI,7.26,4,4
2026-02-03,07:25:03,OLA261663,Success,Cust_2710,Prime Sedan,HSR Layout,Indiranagar,5,23,NA,NA,No,NA,1095.32,Wallet,73.02,5,3
2026-01-13,11:05:01,OLA686146,Cancelled,Cust_2154,Prime Play,Electronic City,Indiranagar,2,0,Customer,Changed mind,No,NA,0.0,Credit Card,0.0,0,0
2026-01-23,00:04:02,OLA643581,Success,Cust_4805,Mini,Indiranagar,HSR Layout,7,21,NA,NA,No,NA,1182.27,UPI,78.82,3,3
2026-01-25,12:40:06,OLA632627,Success,Cust_4354,Prime Play,Airport,Indiranagar,6,11,NA,NA,No,NA,1019.1,UPI,67.94,5,3
2026-02-08,17:36:37,OLA694269,Success,Cust_2007,Auto,Whitefield,MG Road,5,6,NA,NA,No,NA,582.64,Wallet,38.84,4,5
2026-01-12,06:33:39,OLA374051,Cancelled,Cust_3400,Auto,Whitefield,MG Road,5,0,Driver,Wrong location,No,NA,0.0,Wallet,0.0,0,0
2026-02-16,16:40:22,OLA341715,Success,Cust_3296,Auto,Koramangala,Airport,5,33,NA,NA,No,NA,410.18,UPI,27.35,4,4
2026-01-04,23:28:11,OLA410104,Success,Cust_527,Prime Sedan,MG Road,Whitefield,9,27,NA,NA,No,NA,801.21,UPI,53.41,3,3
2026-01-10,04:50:37,OLA949882,Success,Cust_3159,Lux,Airport,MG Road,7,30,NA,NA,No,NA,430.57,Credit Card,28.7,4,5
2026-01-13,01:16:24,OLA356481,Success,Cust_3057,Lux,MG Road,Indiranagar,5,29,NA,NA,No,NA,690.73,UPI,46.05,5,5
2026-01-22,15:14:33,OLA206675,Success,Cust_26,Mini,MG Road,Airport,6,28,NA,NA,No,NA,1103.79,UPI,73.59,3,3
2026-02-24,03:00:36,OLA176815,Success,Cust_3162,Mini,Airport,Whitefield,10,42,NA,NA,No,NA,1146.73,Wallet,76.45,4,5
2026-02-06,05:03:36,OLA433189,Success,Cust_4877,Auto,Whitefield,MG Road,7,6,NA,NA,No,NA,167.42,Wallet,11.16,5,5
2026-01-10,15:14:00,OLA412648,Success,Cust_570,Prime Sedan,Electronic City,MG Road,3,40,NA,NA,No,NA,597.68,UPI,39.85,5,4
2026-02-16,19:06:55,OLA347370,Success,Cust_1941,Prime Sedan,Electronic City,Airport,4,24,NA,NA,No,NA,1191.5,Cash,79.43,4,4
2026-01-16,22:09:45,OLA153051,Success,Cust_688,Prime Play,Electronic City,MG Road,7,18,NA,NA,No,NA,449.36,Credit Card,29.96,5,4
2026-01-17,19:12:26,OLA513328,Cancelled,Cust_1127,Bike,Electronic City,Indiranagar,5,0,Driver,Changed mind,No,NA,0.0,Wallet,0.0,0,0
2026-01-20,15:16:12,OLA626278,Success,Cust_1305,Bike,Indiranagar,Whitefield,7,13,NA,NA,No,NA,970.82,Wallet,64.72,5,5
2026-02-03,18:33:53,OLA882081,Success,Cust_1202,Mini,Airport,Koramangala,11,14,NA,NA,No,NA,842.74,Wallet,56.18,3,4
2026-01-11,08:52:54,OLA573132,Success,Cust_16,Lux,MG Road,Whitefield,8,12,NA,NA,No,NA,568.93,Wallet,37.93,5,3
2026-01-26,12:04:59,OLA645166,Cancelled,Cust_3964,Bike,Koramangala,HSR Layout,3,0,Driver,Late arrival,No,NA,0.0,UPI,0.0,0,0
2026-02-14,15:47:16,OLA110564,Success,Cust_3413,Auto,Koramangala,Electronic City,8,25,NA,NA,No,NA,909.95,Wallet,60.66,4,3
2026-01-12,13:51:59,OLA627073,Success,Cust_3346,Prime Sedan,Electronic City,MG Road,6,29,NA,NA,No,NA,114.34,Credit Card,7.62,3,4
2026-02-03,18:32:26,OLA320725,Success,Cust_2253,Prime Sedan,MG Road,Electronic City,2,41,NA,NA,No,NA,426.91,UPI,28.46,5,3
2026-01-01,17:05:03,OLA841764,Incomplete,Cust_2520,Bike,Indiranagar,MG Road,3,8,NA,NA,Yes,Vehicle Breakdown,144.59,Cash,9.64,0,0
2026-01-02,01:07:12,OLA423269,Success,Cust_2536,Lux,Whitefield,Electronic City,8,21,NA,NA,No,NA,1127.12,Wallet,75.14,4,4
2026-01-05,14:08:37,OLA275842,Success,Cust_1243,Mini,MG Road,Airport,7,30,NA,NA,No,NA,782.25,Cash,52.15,5,3
2026-02-21,17:36:55,OLA509933,Success,Cust_1929,Mini,HSR Layout,Indiranagar,9,21,NA,NA,No,NA,571.28,UPI,38.09,5,4
2026-01-30,06:02:37,OLA645579,Success,Cust_3738,Auto,MG Road,Whitefield,7,30,NA,NA,No,NA,1167.62,UPI,77.84,3,5
2026-02-14,21:05:06,OLA683152,Cancelled,Cust_1913,Prime Play,Airport,HSR Layout,2,0,Customer,Late arrival,No,NA,0.0,Cash,0.0,0,0
